timestamp,left_start_slope,left_end_slope,left_slope_diff,left_drift,left_y0,left_y1,left_y2,left_y3,left_y4,left_drop,right_start_slope,right_end_slope,right_slope_diff,right_drift,right_y0,right_y1,right_y2,right_y3,right_y4,right_drop,final_diagnosis
2025-06-07 23:26:20,0.6959,0.7122,0.0163,False,-0.0134,-0.014,-0.022,-0.0179,-0.0104,False,-0.7491,-0.6441,0.105,False,0.0181,0.0088,0.0011,0.0074,0.0046,False,normal
2025-06-07 23:27:04,0.6384,0.7124,0.074,False,-0.0232,-0.0395,-0.0154,-0.0087,-0.0058,False,-0.7014,-0.5765,0.1248,False,0.0169,0.0148,0.0066,0.004,-0.0007,False,normal
2025-06-06 22:35,0.0995,0.2925,0.193,False,0.0091,-0.0155,0.0046,-0.0005,0.016,False,0.0335,-0.0771,0.1107,False,0.0107,-0.0152,-0.0193,-0.0176,-0.0002,False,normal
2025-06-07 0:48,0.5458,0.4769,0.0689,False,-0.0352,-0.0077,-0.0448,-0.0423,-0.0423,False,-0.7968,-0.8527,0.0559,False,-0.0071,-0.0232,-0.0112,-0.0091,-0.0088,False,normal
2025-06-07 17:47,0.6636,0.6347,0.0289,False,-0.0062,-0.0102,-0.0151,-0.0121,-0.0098,False,-1.0631,-1.042,0.0211,False,-0.0005,0.0019,-0.0056,-0.0007,0.0006,False,normal
2025-06-07 17:49,0.5767,0.5084,0.0683,False,-0.0064,0.0187,-0.0307,-0.0338,-0.0188,False,-1.0282,-0.9713,0.0569,False,0.01,0.1282,0.0166,-0.0052,0.0267,False,normal
2025-06-07 17:51,0.6253,0.4377,0.1876,False,0.0197,-0.001,-0.0052,-0.0037,0.0015,False,-1.1771,-1.1264,0.0507,False,-0.0003,-0.011,-0.0064,-0.0038,-0.0086,False,normal
2025-06-07 17:51,0.6266,0.5604,0.0662,False,0.0135,0.0153,0.0211,0.0095,0.0077,False,-1.0256,-0.9855,0.04,False,0.0307,0.0253,0.0226,0.0243,0.0245,False,normal
2025-06-07 17:53,0.4026,0.3339,0.0687,False,-0.0291,-0.0497,-0.0543,-0.0466,-0.0423,False,-0.8758,-0.7789,0.0969,False,0.0055,-0.0192,-0.0097,-0.0092,-0.0082,False,normal
2025-06-07 17:54,0.5015,0.5528,0.0513,False,0.0044,0.0052,0.0032,0.0023,0.0119,False,-0.921,-0.8921,0.0289,False,0.0249,0.0103,0.0061,0.0137,0.0171,False,normal
2025-06-07 17:54,0.6753,0.5494,0.1258,False,-0.0099,-0.014,-0.0116,-0.0143,-0.0161,False,-1.2908,-1.1561,0.1347,False,0.0044,-0.0014,0.0025,0.001,-0.0038,False,normal
2025-06-07 17:56,0.5443,0.5549,0.0105,False,0.0051,-0.0001,-0.0073,0.0001,0.0039,False,-0.8197,-0.8538,0.0341,False,0.0057,-0.0001,0.0062,0.0059,0.0055,False,normal
2025-06-07 18:10,0.4217,0.3116,0.1101,False,-0.0018,-0.019,-0.0253,-0.0235,-0.0185,False,-0.9741,-1.0167,0.0426,False,-0.007,-0.0058,-0.0065,-0.008,-0.0061,False,normal
2025-06-07 18:11,0.3414,0.3559,0.0145,False,0.0062,-0.0016,-0.0027,-0.0035,0.0028,False,-0.6263,-0.69,0.0637,False,0.0049,0.0008,0.003,0.003,0.0079,False,normal
2025-06-07 18:12,0.2857,0.3667,0.081,False,-0.0014,0.0046,0.006,0.004,0.0111,False,-0.9619,-0.9591,0.0028,False,-0.0006,-0.0206,-0.0096,0.0014,0.0025,False,normal
2025-06-07 18:34,0.5749,0.7333,0.1584,False,-0.0187,-0.0022,-0.0027,-0.0048,0.0063,False,-0.8881,-0.9358,0.0477,False,0.0048,0.0095,0.0084,0.0041,0.0144,False,normal
2025-06-07 18:37,0.7874,0.7028,0.0846,False,-0.0201,-0.0359,-0.036,-0.0352,-0.0339,False,-1.3099,-1.4119,0.102,False,0.0033,-0.0028,0.003,0.0207,0.0097,False,normal
2025-06-07 18:38,0.4936,0.4301,0.0635,False,0.005,0.0071,-0.0042,-0.0055,-0.0037,False,-1.2268,-1.2081,0.0187,False,0.0029,0.0024,0.0021,-0.0022,-0.0029,False,normal
2025-06-07 18:39,0.4774,0.4082,0.0692,False,0.0042,-0.0157,-0.0216,-0.0109,-0.0061,False,-0.889,-0.8031,0.0858,False,0.0025,-0.0283,-0.0372,-0.0294,-0.0111,False,normal
2025-06-07 18:39,0.4537,0.5419,0.0882,False,-0.0012,-0.0083,-0.0009,0.007,0.0109,False,-1.0338,-1.0032,0.0305,False,-0.0048,-0.0075,-0.0064,-0.007,-0.0178,False,normal
2025-06-07 18:40,0.462,0.548,0.086,False,-0.037,-0.0352,-0.0365,-0.0273,-0.025,False,-0.9517,-0.9858,0.0341,False,0.0206,0.0031,0.0176,0.0193,0.0245,False,normal
2025-06-07 18:41,0.2808,0.2974,0.0166,False,-0.0018,-0.0028,-0.0095,-0.0092,-0.0005,False,-0.9356,-0.8928,0.0428,False,0.0042,-0.018,-0.0246,-0.0137,-0.0072,False,normal
2025-06-07 18:43,0.3598,0.3429,0.0169,False,-0.0065,-0.0142,-0.0179,-0.0161,-0.0088,False,-0.8601,-0.7155,0.1446,False,0.015,-0.0049,-0.0233,-0.0103,-0.0078,False,normal
2025-06-07 18:44,0.5475,0.4913,0.0561,False,-0.0138,-0.0183,-0.0179,-0.0217,-0.026,False,-0.937,-0.9856,0.0486,False,-0.0059,-0.0155,-0.0201,-0.0215,-0.0123,False,normal
2025-06-07 18:48,0.4889,0.4714,0.0175,False,-0.0116,-0.0113,-0.0178,-0.015,-0.0128,False,-0.9183,-0.9256,0.0073,False,0.0072,0.0006,0.0109,0.0034,0.0021,False,normal
2025-06-07 18:48,0.3931,0.4253,0.0322,False,-0.0203,-0.0316,-0.0317,-0.0235,-0.0167,False,-1.0583,-0.9921,0.0661,False,-0.0136,-0.0234,-0.0212,-0.0195,-0.0158,False,normal
2025-06-07 18:49,0.5849,0.5922,0.0073,False,-0.0329,-0.0339,-0.0318,-0.0377,-0.031,False,-0.8257,-0.7968,0.029,False,-0.012,-0.0176,-0.017,-0.0196,-0.0146,False,normal
2025-06-07 18:53,0.4358,0.4852,0.0494,False,-0.0101,-0.0135,-0.0107,-0.0105,-0.0055,False,-1.2,-1.17,0.03,False,-0.0032,-0.0066,-0.0001,-0.005,-0.0096,False,normal
2025-06-07 18:55,0.5653,0.5719,0.0066,False,-0.0199,-0.02,-0.019,-0.018,-0.0202,False,-0.9868,-1.0046,0.0179,False,0.0037,0.0085,0.0107,0.0037,0.0052,False,normal
2025-06-07 18:59,0.5732,0.5558,0.0174,False,-0.0115,-0.013,-0.0198,-0.0166,-0.0122,False,-0.9038,-0.9762,0.0724,False,0.0024,0.0044,0.0101,0.0151,0.0083,False,normal
2025-06-07 19:03,0.5045,0.4796,0.0249,False,-0.017,-0.0242,-0.0176,-0.0136,-0.0204,False,-1.4739,-1.3991,0.0748,False,-0.0029,-0.0072,-0.0091,-0.0102,-0.0053,False,normal
2025-06-07 19:09,0.3022,0.3088,0.0066,False,-0.0619,-0.086,-0.0841,-0.0675,-0.0586,False,-1.0805,-1.1258,0.0453,False,-0.0356,-0.0315,-0.0343,-0.036,-0.0298,False,normal
2025-06-07 19:15,0.5611,0.4525,0.1086,False,0.0071,0.0074,0.0061,-0.0021,-0.0038,False,-0.8903,-0.9574,0.0671,False,0.0153,0.0248,0.0325,0.026,0.0208,False,normal
2025-06-07 19:16,0.4471,0.481,0.034,False,0.0041,0.0024,0.0056,0.0097,0.0099,False,-0.9187,-0.9873,0.0686,False,-0.005,-0.0034,-0.0047,-0.0018,-0.0011,False,normal
2025-06-07 19:17,0.4398,0.3825,0.0573,False,-0.0038,-0.0075,-0.0243,-0.0206,-0.0144,False,-0.7891,-0.8627,0.0737,False,0.0258,0.0132,0.0191,0.021,0.0254,False,normal
2025-06-07 19:18,0.5988,0.511,0.0878,False,-0.0097,-0.0141,-0.0165,-0.021,-0.0205,False,-0.9874,-0.9617,0.0256,False,0.006,-0.013,-0.0028,0.0092,0.0128,False,normal
2025-06-07 19:18,0.2936,0.2586,0.035,False,-0.0098,-0.0075,0.0003,-0.0087,-0.0139,False,-0.931,-0.9722,0.0412,False,-0.0157,-0.0024,-0.0042,-0.0068,-0.0066,False,normal
2025-06-07 19:19,0.307,0.3849,0.078,False,-0.0034,0.0107,0.0095,0.0063,0.0066,False,-0.9106,-0.9276,0.017,False,0.0255,0.021,0.0274,0.0255,0.0301,False,normal
2025-06-07 19:22,0.4101,0.4961,0.0859,False,-0.013,-0.0086,0.0173,0.0093,0.0078,False,-0.9527,-0.8768,0.0758,False,0.0161,0.014,0.0284,0.0258,0.0131,False,normal
2025-06-07 19:23,0.5367,0.5018,0.0349,False,-0.007,-0.0122,-0.0182,-0.0122,-0.012,False,-1.125,-1.1052,0.0199,False,-0.0043,-0.0134,-0.0114,-0.0116,-0.01,False,normal
2025-06-07 19:24,0.609,0.606,0.0031,False,0.0052,0.0058,0.0008,0.0052,0.0058,False,-1.0223,-1.0471,0.0248,False,0.0109,0.0115,0.0138,0.014,0.0119,False,normal
2025-06-07 19:25,0.5243,0.4311,0.0932,False,-0.0196,-0.0331,-0.0325,-0.0368,-0.0337,False,-0.6125,-0.6919,0.0794,False,-0.0223,-0.0303,-0.0247,-0.0161,-0.0109,False,normal
2025-06-07 19:26,0.4636,0.4941,0.0304,False,-0.0223,-0.0239,-0.0202,-0.0195,-0.017,False,-0.6994,-0.7396,0.0402,False,0.007,-0.0092,-0.0045,0.0017,0.0138,False,normal
2025-06-08 1:45,0.3975,0.3992,0.0018,False,-0.0253,-0.0376,-0.0402,-0.0321,-0.0261,False,-0.538,-0.5768,0.0388,False,0.0208,0.0188,0.0226,0.0266,0.0277,False,normal
2025-06-08 1:46,0.8478,0.7993,0.0485,False,-0.0033,-0.0186,-0.0138,-0.0127,-0.0153,False,-0.7515,-0.8771,0.1256,False,0.0014,0.0086,0.006,0.0038,0.0108,False,normal
2025-06-08 1:47,0.6992,0.571,0.1283,False,0.0084,-0.0151,-0.0196,-0.0133,-0.0101,False,-1.7522,-2.6507,0.8985,True,0.0016,0.0005,0.0142,0.0224,0.0454,False,detected
2025-06-08 1:48,0.8908,2.966,2.0752,True,-0.0909,-0.0504,-0.0075,0.0346,0.0456,False,-1.0408,-1.1621,0.1214,False,0.0149,0.0066,0.0057,0.0198,0.023,False,detected
2025-06-08 1:50,0.8685,2.2611,1.3925,True,-0.0609,-0.0599,-0.0164,0.0056,0.04,False,-1.1125,-1.1721,0.0596,False,0.0029,-0.012,-0.019,-0.0151,-0.014,False,detected
2025-06-08 1:50,0.4418,2.7855,2.3436,True,-0.1219,-0.0679,-0.0089,0.0281,0.0467,False,-0.6431,-0.5799,0.0632,False,0.0053,-0.0164,-0.0091,-0.0056,-0.0025,False,detected
2025-06-08 1:51,0.5016,2.2785,1.777,True,-0.112,-0.0649,-0.0045,0.0354,0.0538,False,-0.5716,-0.5996,0.028,False,-0.0335,-0.0219,-0.015,-0.0103,-0.0118,False,detected
2025-06-08 1:52,1.6063,2.4512,0.8449,True,-0.0658,-0.0656,-0.0553,-0.0536,-0.0278,False,-0.8389,-0.9163,0.0774,False,-0.0114,-0.0181,-0.0106,-0.0044,-0.0092,False,detected
2025-06-05 21:51,0.0406,0.1509,0.1103,False,0.0451,0.0612,0.0689,0.0735,0.0755,False,-0.1421,-1.6138,1.4717,True,-0.0585,-0.0394,0.0104,0.0434,0.0877,False,detected
2025-06-05 23:51,-0.1671,1.1565,1.3236,True,-0.1164,-0.0509,0.0098,0.0551,0.0925,False,0.0509,0.0589,0.008,False,0.0103,0.0107,0.0107,0.0159,0.0097,False,detected
2025-06-08 1:56,0.4455,2.45,2.0045,True,-0.1178,-0.0872,-0.0408,0.01,0.0628,False,-0.888,-0.9421,0.0541,False,0.0149,0.0139,0.006,0.0126,0.0152,False,detected
2025-06-08 1:58,0.8502,2.3013,1.4511,True,-0.0991,-0.0621,-0.0241,0.0024,0.0165,False,-0.8725,-0.8264,0.0461,False,0.0113,0.0082,0.0019,0.0074,0.0081,False,detected
2025-06-08 2:01,0.8649,3.0252,2.1603,True,-0.0664,-0.0508,-0.0318,-0.0101,0.0161,False,-0.7279,-0.7559,0.028,False,-0.0104,-0.0276,-0.0266,-0.0221,-0.0041,False,detected
2025-06-08 2:03,2.8213,2.4495,0.3719,True,0.004,-0.023,-0.0228,0.0064,-0.0056,False,-0.5108,-0.4889,0.0219,False,0.0081,0.0055,0.0078,0.008,0.0088,False,detected
2025-06-08 2:05,0.7947,2.1457,1.351,True,-0.0563,-0.011,0.0174,0.0495,0.0649,False,-0.8202,-0.7625,0.0577,False,0.0143,0.0144,0.0001,0.0071,0.0153,False,detected
2025-06-08 2:09,0.4521,2.1923,1.7403,True,-0.0702,-0.0478,0.0171,0.0483,0.0689,False,-0.63,-0.7075,0.0775,False,-0.0198,-0.0307,-0.0157,-0.0067,-0.0084,False,detected
2025-06-08 2:10,0.629,35.0908,34.4656,True,-0.1175,-0.0929,-0.0124,0.0633,0.1111,False,-0.8226,-0.6299,0.1927,False,-0.0079,-0.0123,-0.0125,-0.0031,0.0037,False,detected
2025-06-08 2:13,2.0416,3.4394,1.3978,True,0.0033,0.0351,0.0515,0.0657,0.0612,False,-0.745,-0.7579,0.0129,False,0.018,0.0252,0.0194,0.0189,0.0176,False,detected
2025-06-08 2:15,0.711,2.5391,1.8281,True,-0.1132,-0.0583,-0.0034,0.0205,0.04,False,-0.6824,-0.7109,0.0284,False,0.0034,-0.0008,0.0052,0.0096,0.0122,False,detected
2025-06-08 2:20,0.5804,5.4862,4.9059,True,-0.0866,-0.0449,0.0217,0.0678,0.0885,False,-0.9229,-0.9581,0.0352,False,0.0157,-0.0115,-0.0111,-0.0053,0.0124,False,detected
2025-06-08 2:25,1.0085,3.2192,2.2107,True,-0.1005,-0.0438,-0.0198,0.0186,0.0461,False,-1.2152,-1.2995,0.0843,False,-0.0167,-0.0172,-0.0103,-0.0455,-0.0449,False,detected
2025-06-08 2:27,1.304,3.5486,2.2446,True,-0.042,0.0004,0.0298,0.0568,0.0819,False,-0.4028,-0.4941,0.0913,False,0.0007,0.0011,-0.0027,0.0021,0.0212,False,detected
2025-06-08 2:28,0.8362,18.5174,17.6823,True,-0.1002,-0.0658,-0.0152,0.0382,0.0915,False,-0.9912,-1.0643,0.0731,False,-0.0163,-0.0228,-0.0225,-0.0211,-0.0091,False,detected
2025-06-08 2:29,1.0007,1.1742,0.1736,False,-0.0201,-0.0207,-0.0157,-0.0069,-0.0055,False,-0.8818,-2.4454,1.5636,True,-0.0499,-0.0167,0.022,0.0468,0.0641,False,detected
2025-06-08 2:29,0.9188,0.8515,0.0674,False,0.016,-0.0024,-0.0136,0.0004,0.0062,False,-1.1152,-11.4287,10.3131,True,-0.0728,-0.0981,-0.0442,0.0117,0.0636,False,detected
2025-06-08 2:31,0.7782,0.6342,0.144,False,0.0125,0.0231,0.0227,0.0288,0.0074,False,-0.9079,-2.9119,2.004,True,-0.0882,-0.0544,-0.0052,0.0652,0.0663,False,detected
2025-06-08 2:33,0.5573,0.5632,0.0059,False,0.0224,0.0225,0.03,0.0376,0.0205,False,-0.8061,-3.4816,2.6755,True,-0.0355,-0.0094,0.0459,0.0894,0.1143,False,detected
2025-06-08 2:53,0.5938,0.557,0.0368,False,-0.0037,-0.0173,-0.0063,-0.0102,-0.008,False,-0.9529,-3.18,2.2271,True,-0.0663,-0.0662,-0.0173,0.0181,0.0649,False,detected
2025-06-08 2:54,0.6902,0.5961,0.0942,False,0.0032,-0.0196,-0.0274,-0.0176,-0.0079,False,0.708,-2.7202,3.4281,True,-0.0874,-0.0317,-0.005,0.0466,0.0617,False,detected
2025-06-08 2:57,0.7136,0.726,0.0125,False,0.0017,-0.0046,-0.0003,-0.0021,0.0016,False,-0.8532,-2.4465,1.5932,True,-0.0541,-0.0754,-0.0371,0.0132,0.0459,False,detected
2025-06-08 2:59,0.5091,0.4721,0.0369,False,-0.013,-0.0224,-0.0413,-0.0357,-0.0159,False,-1.0132,-2.4572,1.4439,True,-0.0572,-0.0314,0.0092,0.0293,0.0472,False,detected
2025-06-08 3:00,0.5689,0.6161,0.0472,False,0.012,0.0107,0.0137,0.0164,0.0155,False,-1.0041,-3.1233,2.1192,True,-0.0682,-0.0586,-0.0258,0.033,0.0457,False,detected
2025-06-08 3:03,0.5552,0.6445,0.0893,False,-0.0286,-0.0304,-0.024,-0.0158,-0.0128,False,-0.7713,-1.6564,0.8851,True,-0.0725,-0.0699,-0.0443,-0.0248,0.0064,False,detected
2025-06-08 3:04,0.9939,0.8236,0.1703,False,-0.0086,-0.0076,-0.0029,-0.0077,-0.0222,False,-0.926,-1.2705,0.3445,True,-0.0011,-0.0516,-0.0451,-0.02,-0.0077,False,detected
2025-06-08 3:07,1.2488,1.3478,0.099,False,-0.0113,-0.02,-0.0119,-0.0129,-0.0033,False,-0.8946,-5.0107,4.116,True,-0.0596,-0.052,0.0121,0.0468,0.1062,False,detected
2025-06-08 3:08,0.8921,0.876,0.0161,False,0.0022,-0.0043,0.0017,0.0041,0.0024,False,-1.3429,-3.8778,2.5349,True,-0.0881,-0.088,-0.014,0.034,0.0639,False,detected
2025-06-08 3:10,0.8903,1.0246,0.1343,False,0.0098,0.0032,-0.0007,0.0034,0.024,False,-1.1718,-3.5543,2.3825,True,-0.0674,-0.0724,-0.0234,0.0216,0.0754,False,detected
2025-06-08 3:11,0.6387,0.5574,0.0813,False,-0.0029,-0.0073,-0.0078,-0.013,-0.0145,False,-0.975,-2.5857,1.6108,True,-0.0869,0.0595,0.0162,0.0254,0.0827,False,detected
2025-06-08 3:12,0.7903,0.8536,0.0632,False,0.0072,0.0055,0.0052,0.0071,0.0012,False,-1.048,-9.4703,8.4221,True,-0.1079,-0.0751,0.0022,0.052,0.0959,False,detected
2025-06-08 3:14,1.0355,1.2155,0.1801,False,-0.0045,-0.0074,-0.0167,-0.0194,-0.0112,False,-0.8924,-2.9604,2.068,True,-0.0848,-0.026,0.028,0.0553,0.0835,False,detected
2025-06-08 3:16,0.8266,0.7378,0.0889,False,0.0156,0.0141,0.0163,0.0112,0.007,False,-0.8692,-2.706,1.8367,True,-0.0629,-0.0368,0.0098,0.042,0.1074,False,detected
2025-06-08 3:17,0.9152,0.9918,0.0766,False,-0.0284,-0.0352,-0.0275,-0.0073,-0.0105,False,-1.0317,-2.7759,1.7442,True,-0.0831,-0.0408,0.0012,0.0394,0.073,False,detected
2025-06-08 3:18,0.8371,0.9718,0.1348,False,-0.0205,-0.0254,-0.0158,-0.0145,-0.0094,False,-0.957,6.3971,7.3543,True,-0.1203,-0.1711,-0.0692,-0.0027,0.057,False,detected
2025-06-08 3:19,0.7257,0.7009,0.0248,False,-0.005,-0.0129,-0.0017,-0.0086,-0.0116,False,-1.1598,-8.2948,7.1348,True,-0.0854,-0.0453,0.0052,0.0582,0.084,False,detected
2025-06-08 3:19,0.9645,0.8415,0.123,False,0.0124,0.01,0.0101,0.0085,0.0088,False,-1.4299,-2.7568,1.3269,True,-0.0189,-0.0358,-0.006,0.0141,0.0371,False,detected
2025-06-08 3:20,0.6673,0.6778,0.0106,False,-0.0098,-0.0139,-0.0189,-0.0099,-0.0079,False,-0.806,-2.4684,1.6623,True,-0.0601,-0.061,-0.0308,-0.0051,0.032,False,detected
2025-06-08 3:21,0.6454,0.6449,0.0005,False,0.0112,0.0096,0.0107,0.0044,0.0059,False,-0.808,-2.6617,1.8537,True,-0.0449,-0.0087,0.0291,0.0438,0.0714,False,detected
2025-06-08 3:23,1.3773,1.2698,0.1075,False,0.0013,0.0015,0.0004,0.0012,-0.0028,False,-1.0956,-2.7296,1.634,True,-0.0479,-0.016,0.0295,0.0537,0.0638,False,detected
2025-06-06 23:12,0.7162,3.1608,2.4447,True,-0.1164,-0.0585,-0.0116,0.0272,0.0787,False,-0.8018,-0.8103,0.0084,False,-0.0385,-0.0478,-0.046,-0.041,-0.0416,False,detected
2025-06-06 23:14,-0.7911,9.0026,9.794,True,-0.0816,-0.0355,0.0228,0.0703,0.0983,False,-0.7681,-0.8001,0.032,False,0.0084,0.0054,0.0124,0.0019,0.0089,False,detected
2025-06-06 23:15,0.7183,0.6566,0.0616,False,-0.0242,-0.0212,-0.0177,-0.0213,-0.0222,False,-2.0678,-3.1165,1.0487,True,-0.0362,-0.035,-0.0177,-0.0059,0.0046,False,detected
2025-06-08 13:37,0.9949,0.8893,0.1056,False,-0.0109,-0.0171,-0.0282,-0.0392,-0.0298,False,-0.871,-0.9259,0.0549,False,-0.0141,-0.0237,-0.0112,-0.0095,-0.0054,False,normal
2025-06-08 13:37,0.4696,0.3473,0.1223,False,0.0027,-0.0098,-0.0147,-0.0127,-0.0126,False,-1.1094,-1.2107,0.1013,False,-0.0016,-0.0068,-0.0022,-0.0016,0.0065,False,normal
2025-06-08 13:41,0.6577,0.6812,0.0235,False,0.0014,-0.0097,-0.011,-0.0112,0.0057,False,-0.8653,-0.9115,0.0462,False,0.0035,0.0191,0.0221,0.0158,0.0135,False,normal
2025-06-08 13:43,0.6203,0.6347,0.0144,False,-0.0028,-0.0048,-0.0028,-0.0002,-0.0032,False,-1.4142,-1.4187,0.0046,False,-0.0078,-0.0019,-0.0003,-0.0019,-0.0008,False,normal
2025-06-08 13:45,0.3704,0.3402,0.0302,False,-0.0016,-0.0016,-0.0082,-0.0041,-0.0078,False,-1.1168,-1.1268,0.01,False,-0.0023,-0.0178,-0.0146,-0.006,-0.0011,False,normal
2025-06-08 13:45,0.7049,2.1562,1.4513,True,-0.0758,-0.0479,-0.0058,0.046,0.062,False,-1.3427,-1.4267,0.084,False,0.0,-0.0154,-0.0104,-0.0036,0.0038,False,detected
